first_name,last_name,gender,date_of_birth,admission_number,roll_number,admission_date,academic_year_id,class_id,section_id
Student10,Last10,MALE,2015-05-15,ADM_CH_10,10,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student11,Last11,MALE,2015-05-15,ADM_CH_11,11,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student12,Last12,MALE,2015-05-15,ADM_CH_12,12,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student13,Last13,MALE,2015-05-15,ADM_CH_13,13,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student14,Last14,MALE,2015-05-15,ADM_CH_14,14,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student15,Last15,MALE,2015-05-15,ADM_CH_15,15,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student16,Last16,MALE,2015-05-15,ADM_CH_16,16,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student17,Last17,MALE,2015-05-15,ADM_CH_17,17,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student18,Last18,MALE,2015-05-15,ADM_CH_18,18,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student19,Last19,MALE,2015-05-15,ADM_CH_19,19,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student20,Last20,MALE,2015-05-15,ADM_CH_20,20,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student21,Last21,MALE,2015-05-15,ADM_CH_21,21,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student22,Last22,MALE,2015-05-15,ADM_CH_22,22,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student23,Last23,MALE,2015-05-15,ADM_CH_23,23,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student24,Last24,MALE,2015-05-15,ADM_CH_24,24,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student25,Last25,MALE,2015-05-15,ADM_CH_25,25,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student26,Last26,MALE,2015-05-15,ADM_CH_26,26,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student27,Last27,MALE,2015-05-15,ADM_CH_27,27,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student28,Last28,MALE,2015-05-15,ADM_CH_28,28,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student29,Last29,MALE,2015-05-15,ADM_CH_29,29,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student30,Last30,MALE,2015-05-15,ADM_CH_30,30,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student31,Last31,MALE,2015-05-15,ADM_CH_31,31,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student32,Last32,MALE,2015-05-15,ADM_CH_32,32,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student33,Last33,MALE,2015-05-15,ADM_CH_33,33,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student34,Last34,MALE,2015-05-15,ADM_CH_34,34,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student35,Last35,MALE,2015-05-15,ADM_CH_35,35,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student36,Last36,MALE,2015-05-15,ADM_CH_36,36,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student37,Last37,MALE,2015-05-15,ADM_CH_37,37,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student38,Last38,MALE,2015-05-15,ADM_CH_38,38,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student39,Last39,MALE,2015-05-15,ADM_CH_39,39,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student40,Last40,MALE,2015-05-15,ADM_CH_40,40,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student41,Last41,MALE,2015-05-15,ADM_CH_41,41,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student42,Last42,MALE,2015-05-15,ADM_CH_42,42,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student43,Last43,MALE,2015-05-15,ADM_CH_43,43,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student44,Last44,MALE,2015-05-15,ADM_CH_44,44,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student45,Last45,MALE,2015-05-15,ADM_CH_45,45,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student46,Last46,MALE,2015-05-15,ADM_CH_46,46,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student47,Last47,MALE,2015-05-15,ADM_CH_47,47,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student48,Last48,MALE,2015-05-15,ADM_CH_48,48,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student49,Last49,MALE,2015-05-15,ADM_CH_49,49,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student50,Last50,MALE,2015-05-15,ADM_CH_50,50,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student51,Last51,MALE,2015-05-15,ADM_CH_51,51,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student52,Last52,MALE,2015-05-15,ADM_CH_52,52,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student53,Last53,MALE,2015-05-15,ADM_CH_53,53,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student54,Last54,MALE,2015-05-15,ADM_CH_54,54,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student55,Last55,MALE,2015-05-15,ADM_CH_55,55,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student56,Last56,MALE,2015-05-15,ADM_CH_56,56,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student57,Last57,MALE,2015-05-15,ADM_CH_57,57,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student58,Last58,MALE,2015-05-15,ADM_CH_58,58,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student59,Last59,MALE,2015-05-15,ADM_CH_59,59,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student60,Last60,MALE,2015-05-15,ADM_CH_60,60,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student61,Last61,MALE,2015-05-15,ADM_CH_61,61,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student62,Last62,MALE,2015-05-15,ADM_CH_62,62,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student63,Last63,MALE,2015-05-15,ADM_CH_63,63,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student64,Last64,MALE,2015-05-15,ADM_CH_64,64,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student65,Last65,MALE,2015-05-15,ADM_CH_65,65,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student66,Last66,MALE,2015-05-15,ADM_CH_66,66,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student67,Last67,MALE,2015-05-15,ADM_CH_67,67,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student68,Last68,MALE,2015-05-15,ADM_CH_68,68,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student69,Last69,MALE,2015-05-15,ADM_CH_69,69,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student70,Last70,MALE,2015-05-15,ADM_CH_70,70,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student71,Last71,MALE,2015-05-15,ADM_CH_71,71,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student72,Last72,MALE,2015-05-15,ADM_CH_72,72,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student73,Last73,MALE,2015-05-15,ADM_CH_73,73,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student74,Last74,MALE,2015-05-15,ADM_CH_74,74,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student75,Last75,MALE,2015-05-15,ADM_CH_75,75,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student76,Last76,MALE,2015-05-15,ADM_CH_76,76,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student77,Last77,MALE,2015-05-15,ADM_CH_77,77,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student78,Last78,MALE,2015-05-15,ADM_CH_78,78,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student79,Last79,MALE,2015-05-15,ADM_CH_79,79,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student80,Last80,MALE,2015-05-15,ADM_CH_80,80,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student81,Last81,MALE,2015-05-15,ADM_CH_81,81,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student82,Last82,MALE,2015-05-15,ADM_CH_82,82,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student83,Last83,MALE,2015-05-15,ADM_CH_83,83,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student84,Last84,MALE,2015-05-15,ADM_CH_84,84,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student85,Last85,MALE,2015-05-15,ADM_CH_85,85,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student86,Last86,MALE,2015-05-15,ADM_CH_86,86,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student87,Last87,MALE,2015-05-15,ADM_CH_87,87,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student88,Last88,MALE,2015-05-15,ADM_CH_88,88,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student89,Last89,MALE,2015-05-15,ADM_CH_89,89,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student90,Last90,MALE,2015-05-15,ADM_CH_90,90,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student91,Last91,MALE,2015-05-15,ADM_CH_91,91,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student92,Last92,MALE,2015-05-15,ADM_CH_92,92,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student93,Last93,MALE,2015-05-15,ADM_CH_93,93,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student94,Last94,MALE,2015-05-15,ADM_CH_94,94,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student95,Last95,MALE,2015-05-15,ADM_CH_95,95,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student96,Last96,MALE,2015-05-15,ADM_CH_96,96,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student97,Last97,MALE,2015-05-15,ADM_CH_97,97,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student98,Last98,MALE,2015-05-15,ADM_CH_98,98,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student99,Last99,MALE,2015-05-15,ADM_CH_99,99,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student100,Last100,MALE,2015-05-15,ADM_CH_100,100,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student101,Last101,MALE,2015-05-15,ADM_CH_101,101,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student102,Last102,MALE,2015-05-15,ADM_CH_102,102,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student103,Last103,MALE,2015-05-15,ADM_CH_103,103,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
Student104,Last104,MALE,2015-05-15,ADM_CH_104,104,2026-06-01,ed4d37fd-817e-4ae6-a793-f45faedc5403,41cfe42c-33fe-49bc-b29d-870440f9438e,58716cc6-de7b-4e24-a2ba-caa02e2d6bbc
